scenario_id,model,display_name,method,joint_revision_success,memory_state_accuracy,num_events,num_expected_evidence,approx_token_count
case-203960,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203961,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203962,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203963,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203964,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203965,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203966,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203967,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203968,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203969,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203970,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203971,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203972,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203973,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203974,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203975,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203976,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203977,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203978,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203979,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203980,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203981,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203982,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203983,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203984,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203985,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203986,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203987,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203988,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203989,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203990,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203991,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203992,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203993,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-203994,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203995,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,226
case-203996,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203997,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,229
case-203998,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,223
case-203999,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,233
case-204000,qwen3_14b,Qwen3-14B,Direct,0.0,0.6666666666666666,7,2,219
case-203501,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203502,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203503,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203504,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203505,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203506,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203507,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203508,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203509,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203510,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203511,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203512,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203513,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203514,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203515,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203516,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203517,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203518,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203519,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203520,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203521,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203522,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203523,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203524,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203525,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203526,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203527,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203528,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203529,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203530,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203531,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203532,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203533,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203534,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203535,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203536,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203537,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203538,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203539,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203540,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203541,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203542,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203543,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203544,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203545,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203546,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203547,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203548,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203549,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203550,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203551,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203552,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203553,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203554,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203555,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203556,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203557,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203558,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203559,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203560,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203561,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203562,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203563,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203564,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203565,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203566,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203567,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203568,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203569,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203570,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203571,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203572,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203573,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203574,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203575,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203576,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203577,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203578,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203579,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203580,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203581,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203582,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203583,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203584,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203585,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203586,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203587,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203588,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203589,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203590,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203591,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203592,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203593,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203594,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203595,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203596,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203597,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203598,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203599,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203600,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203601,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203602,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203603,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203604,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203605,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203606,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203607,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203608,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203609,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203610,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203611,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203612,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203613,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203614,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203615,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203616,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203617,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203618,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203619,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203620,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203621,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203622,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203623,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203624,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203625,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203626,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203627,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203628,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203629,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203630,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203631,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203632,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203633,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203634,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203635,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203636,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203637,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203638,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203639,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203640,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203641,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203642,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203643,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203644,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203645,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203646,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203647,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203648,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,229
case-203649,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203650,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,223
case-203651,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203652,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203653,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203654,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203655,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203656,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203657,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203658,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203659,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203660,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203661,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203662,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203663,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203664,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203665,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203666,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203667,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203668,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203669,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203670,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203671,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203672,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203673,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203674,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203675,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203676,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203677,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203678,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203679,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203680,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203681,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203682,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203683,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203684,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203685,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203686,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203687,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203688,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203689,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203690,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203691,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203692,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203693,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203694,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203695,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203696,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203697,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203698,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203699,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203700,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203701,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203702,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203703,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203704,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203705,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203706,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203707,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203708,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203709,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203710,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203711,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203712,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203713,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203714,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203715,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203716,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203717,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203718,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203719,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203720,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203721,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203722,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203723,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,231
case-203724,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,233
case-203725,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,230
case-203726,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203727,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203728,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203729,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203730,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203731,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203732,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203733,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203734,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203735,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203736,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203737,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203738,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203739,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203740,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203741,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203742,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203743,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203744,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203745,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203746,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203747,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203748,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203749,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203750,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203751,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203752,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203753,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203754,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203755,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203756,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203757,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203758,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203759,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203760,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203761,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203762,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203763,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203764,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203765,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203766,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203767,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203768,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203769,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203770,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203771,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203772,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203773,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203774,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203775,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203776,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203777,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203778,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203779,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203780,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203781,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203782,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203783,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203784,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
case-203785,qwen3_14b,Qwen3-14B,MemPatch,1.0,1.0,7,2,220
case-203786,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,225
case-203787,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,232
case-203788,qwen3_14b,Qwen3-14B,MemPatch,0.0,1.0,7,2,221
